"kmeans_ari","kmedians_ari","kmedoids_ari","single_ari","complete_ari","average_ari","wards_ari","closest_ari","mbkmeans_ari"
0.821685728700678,0.876486870325485,0.858100778688734,0.618288052373957,1,1,1,0.819185322691135,0.8182276142089
0.848465629446224,0.942436273379766,0.763754120849296,0.846450565954536,0.999065441440893,0.998063508765162,0.9989991389519,0.73291121591999,0.830063203458326
0.871163891035017,0.904861265733724,0.629590392142029,0.612964845005723,0.947464765675501,0.961870365019138,0.995747164787381,0.520633977802884,0.904882647140134
0.942784753149797,0.877785199635156,0.788927318472538,0.645806164227984,0.986210556122298,0.996160079004385,0.996969666378952,0.449076433189003,0.819745204909594
0.862353873416667,0.848586472786286,0.623590222385577,0.457570321648957,0.949371524456768,0.966303901406017,0.998429594217139,0.0874863887193962,0.772524727358149
0.930958535863272,0.940665633513786,0.737729177694299,0.783375135216896,0.997671617057797,0.978855774835962,0.997671617057797,0.185257147323429,0.718371455283663
0.862939127949509,0.916869806609291,0.714918081504168,0.922485318264097,0.99798525548426,0.999639172629122,0.997354589275089,0.780313996117749,0.905256673129007
0.883435650570972,0.885961246631236,0.641449443371875,0.454931218160109,1,0.966866722276078,0.99837853292452,0.46389320216376,0.644051775635848
0.946003291269195,0.98004612516973,0.74447208977572,0.767135201768707,0.995992300479044,0.994993024499145,0.997623905097764,0.287040294787859,0.76924795170899
0.826281803377232,0.883953886549952,0.746896260421447,0.788951083493045,0.984004387779613,0.978795610819016,0.994252200687281,0.333133211364703,0.806973833244194
0.84199564356096,0.882813135604327,0.795355949735374,0.604918770032827,0.966061983776101,0.971724256664567,0.998601420399062,0.565322200319759,0.702651716401504
0.770402203545697,0.997195427850493,0.620267897637779,0.00241521371844558,1,0.354871801538929,1,0.00241521371844558,0.93384082861422
0.97677033118851,0.968995503674364,0.967185197132919,0.00323332903122455,0.983878403879285,0.631964307351605,0.992113439885327,0.00173354346305098,0.929672237276579
0.954161728436462,0.964680248601801,0.715288140236868,-0.000938010445868897,0.763010227366803,0.885795977745979,0.996683626888164,-0.00120836457282552,0.761663176422821
0.911211984180938,0.909068104759775,0.73091073911077,0.00015023771524358,0.220301727216371,0.492193077641566,1,-0.000848347282929252,0.698673769406435
0.783745468090786,0.972438807956368,0.738284251382599,0.00111157201164369,0.880991219534496,0.665556029228519,0.994157501729407,0.000251405580782433,0.687834507875521
0.754618710656835,0.979428140634397,0.464453078903605,0.00149024671973405,0.681844694977156,0.553221507983759,0.993607977229537,0.00225777452762371,0.733243764762051
0.977320964330332,0.974943542660035,0.468254581191864,0.000692071098847623,0.686239072470562,0.580536179818226,1,0.00226024244408976,0.652216903842614
0.985875697925704,0.979862736491131,0.673280956153611,0.000288967650579936,0.827547828708051,0.994072561591612,0.997959698197692,0.000363582510370388,0.651945531906676
0.625168351757076,0.957386459726567,0.636184952041601,-0.00125638088742422,0.592743593373674,0.455176057224059,0.993004294403636,0.00114338342687563,0.657874733518995
0.98582458309644,0.984059140634466,0.720340602822297,-7.18625808294885e-05,0.691224416594936,0.858846095113511,0.994356516874906,-7.18625808294885e-05,0.80625337418018
0.830012182583062,0.73271038692496,0.786494387961687,0.231439210116925,0.676422137097058,0.850617195297163,0.868899301134547,0.899060055293373,0.803628032796431
0.666194376861427,0.630500798561651,0.630373484828012,0.304839396832261,0.517891776793181,0.661878187670149,0.809178104517609,0.677310475397245,0.426937561297157
0.795469041675496,0.698282320376061,0.668822327117061,0.5153101856162,0.597771148711303,0.820436312526186,0.909491373178139,0.800088938596055,0.782481555997794
0.818761979190166,0.903614682623889,0.695930487381071,0.454330129399605,0.688521206430408,0.73339531279792,0.942725684697048,0.599571243624746,0.904226825375067
0.675585232749417,0.659565990200928,0.771617215241333,0.222309843031164,0.754639326153888,0.747020999642289,0.913185322944479,0.749843140149472,0.722950532503421
0.820434152599696,0.685405196755219,0.851819654075818,0.00156855691536488,0.499042276694947,0.476629776793727,0.935063816303118,0.474435975149902,0.820270892762997
0.794591893386711,0.660657630331756,0.652367882969979,-0.000120732540180742,0.504633524327871,0.576960428401028,0.853660933906186,0.571783558174526,0.573116758928723
0.595182215881218,0.651535354916694,0.615760580019836,0.259703914368227,0.542822266669508,0.568462321012582,0.739264418136222,0.592527748067368,0.586531429306168
0.784534381965273,0.711158299918634,0.600698073293518,-0.000170527287792232,0.578401888033212,0.627508885184225,0.888033604313756,0.677459442150177,0.724440314206583
0.778769299888618,0.732615217195859,0.797464859515971,0.122718248836893,0.731281927997897,0.669262619522997,0.925959013798552,0.902606077531092,0.757840880814233
0.808877973640439,0.846242220076342,0.688226823619644,0.655995320202552,0.795543829373635,0.900294779417722,0.991879213511095,0.826496804234386,0.781939085503701
0.840969884348347,0.764324327604689,0.746160411513015,0.744518496359716,0.793127936654125,0.930724051915315,0.950609333013465,0.859315915146492,0.811289692705442
0.829961689992932,0.708284767438962,0.655111376345815,0.149259323290912,0.828349768760905,0.868549595336584,0.853140770898475,0.874474786763575,0.688722547335641
0.819233992576723,0.837210682780701,0.501725759759721,0.651164342142917,0.702617150136594,0.79993749742082,0.90514762685334,0.883383736847542,0.869237204908577
0.824101293615263,0.757458942727352,0.648416678499067,0.697643317445248,0.650185212052381,0.890832068449304,0.924412996425158,0.778643979697476,0.74490148177806
0.816931773590421,0.748324731054349,0.585658943963851,0.664970598874887,0.753295961347434,0.762639667060744,0.886841971002732,0.766374704636436,0.831907935827891
0.783661241155456,0.843053347622074,0.593428302632416,0.602473196447297,0.698388903380277,0.806455389631288,0.889734895481575,0.812629190307233,0.726770747212765
0.920659899852555,0.839769000692292,0.779776535076228,0.73687847927913,0.84009237719051,0.917464326270162,0.948314899328628,0.874554135380269,0.74390924306963
0.792108503699011,0.836443787193703,0.859275644395037,0.862765295447606,0.762173325386519,0.931450550403492,0.91576751287399,0.90887675150588,0.818837661026853
0.897820724978475,0.86227339214889,0.739898312158784,0.817196981044263,0.759750108135571,0.890470912481072,0.901908116114724,0.889558987076957,0.764728244808752
0.790622797073021,0.784778274525048,0.565513010042122,0.612324423823407,0.774833381913005,0.84724357417271,0.89963292220035,0.868394253032509,0.667824596176427
0.701205842138561,0.744933253403126,0.545043738365241,0.442294160852848,0.694302124911285,0.787722277956257,0.842134464653971,0.73656857515154,0.762890156435496
0.733518786621897,0.730684777048567,0.4453503039449,0.254984392637982,0.643591084807106,0.738706115536631,0.827333421011621,0.616808903106055,0.613389014018714
0.692533036651091,0.80270340815141,0.612671002782795,0.590671118054132,0.751900255772598,0.773986378527048,0.854447588278855,0.748034085251713,0.718595199204098
0.797523099635953,0.745297088291654,0.420208216980769,0.49222413453521,0.719474609603912,0.787280659408172,0.881986933327768,0.792441516081649,0.776422833479772
0.765289142526733,0.723617569842316,0.560521964716121,0.490094780935104,0.693382492690892,0.773575839634552,0.830000921247592,0.787697514638848,0.66437592045751
0.766770781071496,0.759082382208371,0.580679036908282,0.457965341286197,0.730228484540456,0.852289626571768,0.8396402280488,0.84358913783486,0.671107163800788
0.716168533475201,0.764434441292413,0.501212713871462,0.420704378212514,0.713363682326661,0.786250251975477,0.820707580917646,0.78072741666597,0.736358269984304
0.821892748612016,0.766483668027975,0.552256175995444,0.402386440901962,0.702296481202116,0.736077023677942,0.85725104423617,0.767000202485992,0.735112637453187
0.781372833022159,0.758146524357777,0.438973541306716,0.389551473059506,0.679715636575497,0.77462727425574,0.915914001707282,0.739196854540333,0.726227170217099
0.963495503052162,0.807101142563933,0.683494144153818,0.617204077094325,0.680634272199632,0.984251558374571,0.988165741095283,0.974595156492439,0.992095276564041
0.288653871741275,0.717527015510743,0.889964851599121,0.000953437960008896,0.652978930018313,0.748098089783403,0.905954798143102,0.845794639394324,0.723397877182407
0.90154101223449,0.532068428404735,0.928096401089969,0.556092361605085,0.772650357939961,0.511317702218386,0.988826370308738,0.518007603750319,0.571020889527306
0.919342546538049,0.789602761736121,0.739997730793357,0.484849321958325,0.89517036021271,0.986670394923081,0.99095445070769,0.973911340457133,0.841459298801246
0.401442855414367,0.678405052269201,0.979432504988353,0.39719560857038,0.39421839623384,0.851355186023031,0.991764878392357,0.39719560857038,0.516926249266533
0.782437603925938,0.794482276761855,0.78167886324349,-0.000461381175179541,0.745112984335084,0.576055842174155,0.844919635594107,0.613988475318443,0.87039250913805
0.954817208674525,0.802136501593663,0.646830238323236,0.592686763567967,0.660325818998849,0.674719901714426,0.992414205511814,0.678466367161544,0.967622462993248
0.848153002726004,0.866102464885586,0.864815779974047,0.574554213846305,0.805894485156351,0.757832861591835,0.80989759727554,0.744526457059051,0.570750247393262
0.825433193615536,0.985254302419495,0.826920643001879,0.00307279508966084,0.802163169537515,0.987893315529625,0.99679804333976,0.915388993091209,0.831798094036817
0.680517938707147,0.894879525522345,0.661492369398964,0.849414982109873,0.649891044198746,0.718064868203432,0.961613136708073,0.495062255335114,0.875975091158315
0.402105729992335,0.101514071623075,0.561966688569731,-0.000588475146023037,0.286498017226515,0.300483202767355,0.503786684508947,0.314020830119017,0.539260041065703
0.382099347026468,0.175913611497943,0.42461994597522,0.000227874431629168,0.420801790689888,0.408713693286877,0.47447061273058,0.207724400201677,0.360223113789031
0.490773807154588,0.190967923329221,0.501997054225587,0.000296704936784489,0.30308242852328,0.280100769647676,0.385012911659984,0.0629887910582817,0.410362458274514
0.392248731628455,0.327927254453636,0.48262072290182,-0.00015059228769218,0.232079812868808,0.263747476348145,0.541243905606972,0.325260395883295,0.453500896906715
0.40296472008116,0.195976859175036,0.46027909943806,0.000657012027800842,0.416232829309534,0.323148838016371,0.429708910862986,0.286912591471127,0.441785475114856
0.5548855393873,0.109860502198939,0.50559829216269,0.000839844866600235,0.214583203390938,0.311707332088476,0.332408773584322,0.260320428528849,0.418472774542656
0.44677606694062,0.105568973000627,0.578323528396983,-0.000177089283338778,0.236410059073433,0.506436957451399,0.546026145599896,0.126613303759586,0.351319763176031
0.336639175018611,0.380986932173722,0.502318604234348,-0.000407154818524723,0.26631776928787,0.322847496090182,0.521416990987805,0.244922877166602,0.353386765474556
0.545297800669499,0.129390898447483,0.568358759030643,0.00100078986548122,0.318980206175907,0.326799661017238,0.605577491889449,0.136471730030036,0.427663930910479
0.434454989116037,0.315755135650935,0.415013889455108,-0.000147664303079891,0.266878802273583,0.222261346221763,0.540883764256353,0.222371238697407,0.382735038710765
0.272275732224113,0.187719716077448,0.548547948442562,0.00172306375511569,0.166351644451879,0.135719761596805,0.557830061162483,0.0430877017536788,0.239905951380179
0.415845269634776,0.221333318507078,0.500365031652693,0.0017291564478009,0.264879501240242,0.282829193732371,0.416592949848782,0.0941573276235238,0.274853874744951
0.327379797653858,0.314222232044732,0.413784130497712,0.00127971167539628,0.232893307002147,0.218529284538895,0.518196059895699,0.0844774501241629,0.329303319090637
0.320575576309252,0.13394120169879,0.389552329485843,0.00245304206069411,0.251017605290382,0.245828615276102,0.505573537086794,0.214585916228468,0.32776554154654
0.334016605529978,0.0782363937046029,0.449996963921709,0.000482909693700104,0.220531101203061,0.290025473402738,0.67156276784919,0.102518483592785,0.22286543893223
0.369241835796946,0.170590355936848,0.490473262130948,0.00382450242252078,0.220328676617892,0.16827723349775,0.558903649855324,0.118405307095224,0.367551514456482
0.328290614950692,0.259459809414879,0.46903804531202,0.00280805271061003,0.15635220863977,0.227626661130511,0.453022789741216,0.182947229500451,0.429740048866627
0.380131859121261,0.215203633714425,0.536054210209766,0.00389168593444071,0.252556471312406,0.195320214569155,0.369697990122264,0.116408720834864,0.178360970842712
0.324252733735691,0.106860145471276,0.548124416778463,0.00796739237051614,0.211147783017818,0.263734040699935,0.709700626389604,0.0903850654710464,0.259184787840321
0.362895904248905,0.0741711980650753,0.505100635336168,0.008909960278482,0.224747375717426,0.178594627569147,0.436131842594298,0.120725718678182,0.225579705809616
0.268341162200981,0.0518376806735795,0.390660019139071,0.00129849019307942,0.160639355542434,0.121648059716694,0.486136009082667,0.0803582102487818,0.282382698695583
0.247020545512846,0.0460109486526197,0.404726806017837,0.00173579069511932,0.138552950086914,0.109266548667727,0.370589432632378,0.0487980030364845,0.167407395791545
0.210067146024782,0.0672866320641463,0.455003228538103,0.00519309706036556,0.141104416832864,0.169555036356233,0.424760890501561,0.0558758023497167,0.12813165605697
0.270855411425972,0.0451794465275547,0.472591682603285,0.00289594307803396,0.176186737889023,0.162718790192548,0.425413620584791,0.0663011608935357,0.17851151346876
0.233488592112218,0.0425104149716344,0.429032319974771,0.00193231275005084,0.192283170842527,0.152292709006275,0.411195563444765,0.0743806373619928,0.143291561180332
0.246145034046474,0.0420618203073056,0.470458723050218,0.00164492123207741,0.158618526160916,0.145640382897668,0.410180299699535,0.0718893078849064,0.207401610925981
0.219429438094747,0.0894269260515422,0.427119798324774,0.00104925433107464,0.17848411387827,0.122781321146197,0.435992777228348,0.0502518392823982,0.135639755359684
0.255708253716722,0.0757762188074348,0.522671302832769,0.0018149063867261,0.212889748335024,0.17536131233943,0.434136499646098,0.058384161525417,0.310514139136928
0.184773291141146,0.0143697227548262,0.457766051587057,0.00185299985764349,0.22439809390215,0.160653212266189,0.292892681189973,0.0765978488110353,0.250225241130181
0.221307114837888,0.0242210952682637,0.471679150481392,0.00172789265428431,0.183494293263694,0.165745777828914,0.409013377557488,0.0618650709114742,0.125709027794044
0.470108420032614,0.38881214200144,0.521919555054882,-0.000981560729766824,0.349058160043446,0.261348699949608,0.385100911945673,0.227586793011177,0.259449027635864
0.394617206045704,0.301413163484496,0.491445322945262,-0.00222239199381883,0.195490142587454,0.197621081869472,0.706032782971935,0.0659513417242116,0.462632847273565
0.338393188248841,0.140503458412041,0.426599793906549,-0.001352963179699,0.382480553178595,0.656466931286442,0.650779864476696,0.369170587394574,0.505659774146285
0.413099904830602,0.305880178978549,0.438980014802309,-0.000426836153229146,0.320662260858085,0.261661467085704,0.7300940351681,0.368011497912579,0.415956518409058
0.421069984578239,0.321251603863784,0.509136291186041,-0.000632035508745559,0.440848642788189,0.586488546024733,0.592416631708698,0.541304025308135,0.393580968143579
0.582238527166453,0.171941973824711,0.423798753668783,0.00240519624949671,0.523860833480293,0.569044669825849,0.430993736721822,0.207275777926009,0.388885368967765
0.437597970893107,0.329925561792069,0.459124589001785,0.000853231976083883,0.200151564614137,0.550826509993174,0.553632726390036,0.563886204857275,0.311178566922132
0.394419218530889,0.336454001428885,0.474118013375721,-0.000447293563241952,0.166380397396155,0.436983814793966,0.332704113839525,0.469499765641308,0.505816712189504
0.424098131073111,0.440071345241452,0.501522371834788,-0.000587801075768064,0.284259847200602,0.29464333305316,0.373376591669795,0.335456985397531,0.373499763373897
0.684664191628258,0.279148064213499,0.378611193010541,0.00628092138561624,0.360291799482952,0.755156931671266,0.729738361152145,0.788764624467994,0.628254738034285
0.413930753187303,0.300324625225787,0.459512184084369,0.000357474114602556,0.3137520524462,0.317135384331172,0.51122187217269,0.267509373724562,0.459042262598293
0.354117985749053,0.240065264041286,0.415366349256946,0.000820658384190631,0.251468754322633,0.279549841018564,0.327538674274399,0.128725972081487,0.370527044385261
0.440691969838252,0.286912830729998,0.436559574840449,-0.000275510810049662,0.205468413597887,0.245778468000113,0.532302024102667,0.222232892368894,0.380569498997464
0.436280868571675,0.500413464626307,0.487225294657147,0.00010875231935193,0.254478429815867,0.281377502058926,0.597359133786711,0.15037633299792,0.246053428714682
0.35144875808363,0.432992161707619,0.47733745509368,-3.12304404421608e-05,0.316016178719874,0.317545600239595,0.419136486368851,0.107884430177942,0.328759166241434
0.436685590077095,0.27294744668801,0.56008194418482,0.000530913211912641,0.43718840940272,0.402121484463692,0.459991707047228,0.265893324514857,0.572940340969784
0.347932191851755,0.474620912693302,0.535764461790494,-0.00034386122886594,0.257230539267098,0.325159563298352,0.493076381140639,0.154544188213896,0.384911601503596
0.427699087348082,0.206824761794525,0.399424933395509,-0.00105352265593216,0.403495806605375,0.224456350196783,0.465557009173831,0.244252009030745,0.23003161090443
0.414846764713482,0.309473884301659,0.487989169786463,-4.22806034250933e-05,0.215723254779954,0.268538894929812,0.738887251196266,0.249744209593195,0.239409884681788
0.443262309309086,0.308030659148482,0.455482646155064,0.00156576406908039,0.300618901267556,0.220896821678505,0.49679686253335,0.212963918356224,0.620355980665053
0.310892922786299,0.116097345987795,0.499886979222827,0.000454391661303618,0.183673696830134,0.199619558475635,0.499322874188341,0.0898520716319682,0.356551443937195
0.265530138686507,0.265083717613622,0.488132047610093,-0.000224984887528726,0.270147709640674,0.251797555219447,0.600462086691586,0.163184265256791,0.290848176924446
0.397572621745715,0.107201322618523,0.610563176946276,0.00673592140501216,0.160776711397501,0.175569557375156,0.532025420460323,0.082157705315154,0.333637468660501
0.268997334081975,0.253310691547198,0.488752722870812,5.71021664069782e-05,0.169729671534655,0.212144306470974,0.595301129360068,0.15463368012087,0.211424334872577
0.306284123822774,0.378580241837517,0.450117539084152,0.00257540023702424,0.21692600572052,0.217572487665675,0.491406214811294,0.115838800077084,0.273084777297495
0.340895569684547,0.168976418890076,0.487068921696358,0.000854099490553365,0.204931483531741,0.198596374867457,0.40295582134709,0.0774119634614134,0.193523406754509
0.384149589663046,0.115325359390089,0.51159770388353,0.00574995078292297,0.24613654577785,0.305492219990218,0.521753424877278,0.113803486040941,0.238497121865605
0.361308024074024,0.187416917877359,0.411256811274371,0.00341443790907544,0.324531593067457,0.291278060758232,0.551898772657695,0.138488608413945,0.406033890019094
0.329315496502977,0.199429964983533,0.465768560865498,0.00529034092938437,0.181883574219091,0.268881966702308,0.452483512998277,0.0577881773763356,0.326967128850318
0.354654466810899,0.288933044021012,0.53784159432597,0.00184096340899438,0.180981794618124,0.16693088682027,0.550220802125706,0.0452243244612161,0.304460899039487
0.232465774261211,0.120198839130415,0.451901092719669,0.000456986161282479,0.150339383846657,0.13557739120003,0.367938938338361,0.0690180938322251,0.378663954688221
0.260731342771554,0.114700002701008,0.463029084844591,0.00133607868731844,0.186973165049014,0.149719192106442,0.33959894985468,0.0617360933489792,0.145088481834551
0.285387283592138,0.086912607356482,0.474625499924553,0.00138343023559128,0.243598621933604,0.147794871910639,0.304072398680966,0.067386909892793,0.124421633996002
0.223489681279202,0.123459363276814,0.432693294377859,0.00118875426003729,0.14856333694989,0.137266820147541,0.322826780290713,0.0570436373822822,0.435585801840898
0.225238757793448,0.140084909420088,0.518269532457018,0.000217914604513496,0.163922695152897,0.120907806171046,0.45407013875015,0.0516407179545192,0.354698909498397
0.23280175160905,0.139181533878915,0.552847625336575,0.00244330420579514,0.155328052926256,0.118294861764626,0.476850504056337,0.0550726993240985,0.128738775049773
0.242643945456246,0.108307469634132,0.504107691091714,0.000207653394581429,0.204628326009863,0.0918528604474357,0.451212648992352,0.0421633198239843,0.19898082838165
0.29195810573852,0.14890398445844,0.422154574167744,0.00189084141235564,0.143679493336023,0.163649293911805,0.494214682862027,0.0843091811448345,0.209577053615931
0.292852074667897,0.204164223858798,0.498320907329281,0.00271027470645971,0.255740502719811,0.203326098732692,0.478720605417861,0.058514119969862,0.454892487861349
0.329469037760733,0.321706464004257,0.495163525455718,0.000791671927859087,0.186223821786036,0.188396548491041,0.460599550064302,0.0596064327963994,0.185537229926802
0.593332259608455,0.320351454735891,0.388541321527523,0.000609054095176055,0.39196568433207,0.501857471599685,0.511361704395561,0.567022384027432,0.318801476870437
0.625492290177599,0.406701579734539,0.607926763244498,0.00154613483035807,0.46735486467855,0.482333487512449,0.455160039093817,0.551937450928365,0.349414560216616
0.450234100521478,0.403801574726186,0.423954146181883,-0.000471899820468517,0.414486796620586,0.470200045744585,0.559535583736528,0.378698651119725,0.428149703854323
0.701440678079543,0.282906025100212,0.636300688784427,-0.000573440315530123,0.346143428839826,0.174105150960567,0.787966552797264,0.261795934014477,0.66856838665282
0.480945357255511,0.316853742802767,0.550848093936654,-0.000258763992410581,0.337095298731889,0.362034933816898,0.783451386277662,0.472064300611319,0.379241390174091
0.676273536559624,0.476112605128768,0.644445965079462,-2.66866292477259e-05,0.233919477790991,0.698615069162341,0.634728438333136,0.268594189188659,0.431670607224269
0.487043223506943,0.148333451578363,0.626529285993323,0.00157772708635277,0.322671351721576,0.347354615981953,0.382566425030437,0.128208954841511,0.665957296815943
0.430422005754869,0.445724186558584,0.42869275032577,-0.000628332380165956,0.383314010911361,0.516129513727805,0.559852491508461,0.472217203207819,0.520803561412215
0.448200478539278,0.244410363686934,0.312219987457668,-0.00223391559392182,0.443541302045842,0.430776156092298,0.448952322123577,0.341366384407386,0.385599855320426
0.768812425195156,0.228709190581255,0.0549029420267833,0.0143305200756345,0.550653216010382,0.75510876983208,0.895904979414349,0.731913952165542,0.318810537506047
0.78437868955786,0.920427709463297,0.568211656977021,0.443379790307751,0.920980222970535,0.939340031067843,0.931289190302039,0.87296735691276,0.788030717833421
0.817966829817951,0.872286584637184,0.569381920330305,1,1,1,1,1,0.933109444757217
0.732412584925424,0.875973544683011,0.448550331326089,1,1,1,1,1,1
0.654377710477161,0.935092081555144,0.60850204580761,1,1,1,1,1,0.935092081555144
0.777280707726815,0.697717327540252,0.614624492129862,1,1,1,1,1,0.935092081555144
1,1,1,1,1,1,1,1,1
0.90840251912612,0.899114025705557,0.0912045708180497,0,0.793112025710706,0,0.833644663324516,0,0.78097723503429
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,0.998046874534794,0,1,1,1,0,1
1,1,0.996095657348633,0,0.992198947835274,0.98636819564172,0.992198947835274,0,0.98830987161245
0.996095657355912,0.992198947820729,0.963216933560594,0,0.959385105120998,0.970903487512721,0.980554617977795,0,0.990253455482618
0.97090348762122,0.97090348762122,0.944134124790085,0,0.923363444002798,0,0.921486654433338,0,0.92900529349267
0.94034046184818,0.912131336116044,0.866070372681864,0,0.828300690168854,0,0.866070183903222,0,0.855193254096301
1,1,1,1,1,1,1,1,1
0.24671119423131,0.220266444249296,0.24477267733167,0,0.0978307824261462,0.00014884770656881,0.196178597655358,-7.60336257070052e-06,0.163871994018425
1,1,1,0,0.996095657355912,1,1,1,1
0.961300064691559,0.967056394026187,0.961300064691559,0,0.925242161376454,0.949838936737758,0.934664291899357,0.90282375938956,0.961300064330786
0.860622983165282,0.858811088463006,0.860622983165282,0,0.851582532032542,0,0.703556488783128,1.90828404834139e-06,0.840797061994414
0.697011752667849,0.692125727394737,0.695381125964948,0,0.42529290489532,1.90828404834139e-06,0.642642160472589,1.14497260753662e-05,0.634834805630742
0.582991022524047,0.594990455513984,0.588975411909902,0,0.408886303762766,0,0.512160591726286,0,0.516371812221301
0.490025346762931,0.477788006455587,0.49688965395425,1.90828404834139e-06,0.202309545205762,5.72485759401561e-06,0.224016114317235,5.72485759401561e-06,0.485930518844515
0.383033742045436,0.38061808954526,0.367466936006657,1.14497260753662e-05,0.0955089494489754,0.000440821928721706,0.252616057041293,0.000104956518228515,0.0960044282080248
0.313878690561165,0.283966584397978,0.307341612444516,0,0.125972749849179,0,0.236163431287764,0,0.307344188847078
1,1,1,1,1,1,1,1,1
0.988309871503471,0.984428428396604,0.90468137235421,0,0.949838930658725,0,0.959385104212297,0,0.000572497612481558
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,0,1
1,1,0.0102462538349272,0,1,0.996095657355912,0.998046874534794,0,1
1,1,0.976688442508433,0,0.994146348468804,0.998046874534794,0.992198947835274,0,0.982490569577196
0.998046874534794,0.998046874534794,0.000319209712910055,0,0.976688440987207,0.982490568924281,0.988309871438084,0,0.0233720346390463
1,1,1,1,1,1,1,1,1
0.471056030889151,0.424007414853763,0.451149871643172,0,0.312787305816477,1.90828949200888e-05,0.321594939342808,0,0.476438612892692
1,1,1,1,1,1,1,1,1
1,1,1,0,0.986368195946712,0.982490569577196,0.98830987161245,0.996095657355912,1
0.976688440987207,0.97475821580103,0.976688440987207,0,0.946033820738252,0.942236338623909,0.972829897235785,1.90828404834139e-06,0.947935436690223
0.912131299910028,0.90840251912612,0.91399855404612,0,0.796597180253397,0.864252597125204,0.886190197916443,0,0.897262002332044
0.831861375738328,0.779250545233915,0.822973558827834,0,0.503815341235323,1.90828404834139e-06,0.648926804757852,0,0.52060167195514
0.716728205557391,0.677572104975994,0.695381452536715,0,0.427826504368725,0,0.593484707624445,0,0.627071009905404
0.6568185882209,0.590479935293286,0.647349698635562,0,0.447217806937924,1.14497260753662e-05,0.430393288249649,0,0.585983960068892
0.566691434713547,0.480498454849993,0.543395177670688,0,0.413876600297377,-5.68016984110845e-06,0.440705794297509,0,0.447217798692776
1,1,1,1,1,1,1,1,1
1,1,0.990253455518962,0,1,0,1,0,0.990253455591651
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1
1,1,1,0,1,1,1,0,1
1,1,0.00286826636238426,0,1,1,1,0,1
1,1,0.994146348468804,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1
